id,103,2019,1,5,6,0,0,-3.08E+09,1.36E+11,-5.66E+10
id,104,2019,1,5,7,0,0,3.21E+10,1.32E+11,-5.66E+10
id,105,2019,1,5,8,0,0,6.52E+10,1.19E+11,-5.66E+10
id,106,2019,1,5,9,0,0,9.38E+10,9.82E+10,-5.66E+10
id,107,2019,1,5,10,0,0,1.16E+11,7.06E+10,-5.66E+10
id,108,2019,1,5,11,0,0,1.30E+11,3.82E+10,-5.66E+10
id,109,2019,1,5,12,0,0,1.36E+11,3.14E+09,-5.65E+10
id,110,2019,1,5,13,0,0,1.32E+11,-3.21E+10,-5.65E+10
id,111,2019,1,5,14,0,0,1.19E+11,-6.51E+10,-5.65E+10
id,112,2019,1,5,15,0,0,9.83E+10,-9.38E+10,-5.65E+10
id,113,2019,1,5,16,0,0,7.07E+10,-1.16E+11,-5.65E+10
id,114,2019,1,5,17,0,0,3.82E+10,-1.30E+11,-5.65E+10
id,115,2019,1,5,18,0,0,3.21E+09,-1.36E+11,-5.65E+10
id,116,2019,1,5,19,0,0,-3.20E+10,-1.32E+11,-5.65E+10
id,117,2019,1,5,20,0,0,-6.51E+10,-1.19E+11,-5.65E+10
id,118,2019,1,5,21,0,0,-9.37E+10,-9.83E+10,-5.64E+10
id,119,2019,1,5,22,0,0,-1.16E+11,-7.07E+10,-5.64E+10
id,120,2019,1,5,23,0,0,-1.30E+11,-3.83E+10,-5.64E+10
id,121,2019,1,6,0,0,0,-1.36E+11,-3.28E+09,-5.64E+10
id,122,2019,1,6,1,0,0,-1.32E+11,3.20E+10,-5.64E+10
id,123,2019,1,6,2,0,0,-1.19E+11,6.51E+10,-5.64E+10
id,124,2019,1,6,3,0,0,-9.84E+10,9.37E+10,-5.64E+10
id,125,2019,1,6,4,0,0,-7.08E+10,1.16E+11,-5.64E+10
id,126,2019,1,6,5,0,0,-3.84E+10,1.30E+11,-5.64E+10
id,127,2019,1,6,6,0,0,-3.35E+09,1.36E+11,-5.63E+10
id,128,2019,1,6,7,0,0,3.19E+10,1.32E+11,-5.63E+10
id,129,2019,1,6,8,0,0,6.50E+10,1.19E+11,-5.63E+10
id,130,2019,1,6,9,0,0,9.37E+10,9.85E+10,-5.63E+10
id,131,2019,1,6,10,0,0,1.16E+11,7.09E+10,-5.63E+10
id,132,2019,1,6,11,0,0,1.30E+11,3.84E+10,-5.63E+10
id,133,2019,1,6,12,0,0,1.36E+11,3.41E+09,-5.63E+10
id,134,2019,1,6,13,0,0,1.32E+11,-3.19E+10,-5.63E+10
id,135,2019,1,6,14,0,0,1.19E+11,-6.50E+10,-5.63E+10
id,136,2019,1,6,15,0,0,9.85E+10,-9.36E+10,-5.62E+10
id,137,2019,1,6,16,0,0,7.09E+10,-1.16E+11,-5.62E+10
id,138,2019,1,6,17,0,0,3.85E+10,-1.30E+11,-5.62E+10
id,139,2019,1,6,18,0,0,3.48E+09,-1.36E+11,-5.62E+10
id,140,2019,1,6,19,0,0,-3.18E+10,-1.32E+11,-5.62E+10
id,141,2019,1,6,20,0,0,-6.49E+10,-1.19E+11,-5.62E+10
id,142,2019,1,6,21,0,0,-9.36E+10,-9.86E+10,-5.62E+10
id,143,2019,1,6,22,0,0,-1.16E+11,-7.10E+10,-5.62E+10
id,144,2019,1,6,23,0,0,-1.30E+11,-3.86E+10,-5.61E+10
id,145,2019,1,7,0,0,0,-1.36E+11,-3.54E+09,-5.61E+10
id,146,2019,1,7,1,0,0,-1.32E+11,3.17E+10,-5.61E+10
id,147,2019,1,7,2,0,0,-1.20E+11,6.49E+10,-5.61E+10
id,148,2019,1,7,3,0,0,-9.87E+10,9.36E+10,-5.61E+10
id,149,2019,1,7,4,0,0,-7.11E+10,1.16E+11,-5.61E+10
id,150,2019,1,7,5,0,0,-3.87E+10,1.30E+11,-5.61E+10
id,151,2019,1,7,6,0,0,-3.61E+09,1.36E+11,-5.61E+10
id,152,2019,1,7,7,0,0,3.17E+10,1.32E+11,-5.60E+10
id,153,2019,1,7,8,0,0,6.48E+10,1.20E+11,-5.60E+10
id,154,2019,1,7,9,0,0,9.36E+10,9.87E+10,-5.60E+10
id,155,2019,1,7,10,0,0,1.16E+11,7.12E+10,-5.60E+10
id,156,2019,1,7,11,0,0,1.30E+11,3.87E+10,-5.60E+10
id,157,2019,1,7,12,0,0,1.36E+11,3.67E+09,-5.60E+10
id,158,2019,1,7,13,0,0,1.32E+11,-3.16E+10,-5.60E+10
id,159,2019,1,7,14,0,0,1.20E+11,-6.48E+10,-5.60E+10
id,160,2019,1,7,15,0,0,9.88E+10,-9.35E+10,-5.59E+10
id,161,2019,1,7,16,0,0,7.12E+10,-1.16E+11,-5.59E+10
id,162,2019,1,7,17,0,0,3.88E+10,-1.30E+11,-5.59E+10
id,163,2019,1,7,18,0,0,3.74E+09,-1.36E+11,-5.59E+10
id,164,2019,1,7,19,0,0,-3.16E+10,-1.32E+11,-5.59E+10
id,165,2019,1,7,20,0,0,-6.48E+10,-1.20E+11,-5.59E+10
id,166,2019,1,7,21,0,0,-9.35E+10,-9.89E+10,-5.59E+10
id,167,2019,1,7,22,0,0,-1.16E+11,-7.13E+10,-5.59E+10
id,168,2019,1,7,23,0,0,-1.30E+11,-3.89E+10,-5.58E+10
id,169,2019,1,8,0,0,0,-1.36E+11,-3.80E+09,-5.58E+10
id,170,2019,1,8,1,0,0,-1.32E+11,3.15E+10,-5.58E+10
id,171,2019,1,8,2,0,0,-1.20E+11,6.47E+10,-5.58E+10
id,172,2019,1,8,3,0,0,-9.89E+10,9.35E+10,-5.58E+10
id,173,2019,1,8,4,0,0,-7.14E+10,1.16E+11,-5.58E+10
id,174,2019,1,8,5,0,0,-3.89E+10,1.30E+11,-5.58E+10
id,175,2019,1,8,6,0,0,-3.87E+09,1.36E+11,-5.58E+10
id,176,2019,1,8,7,0,0,3.15E+10,1.32E+11,-5.57E+10
id,177,2019,1,8,8,0,0,6.47E+10,1.20E+11,-5.57E+10
id,178,2019,1,8,9,0,0,9.35E+10,9.90E+10,-5.57E+10
id,179,2019,1,8,10,0,0,1.16E+11,7.14E+10,-5.57E+10
id,180,2019,1,8,11,0,0,1.30E+11,3.90E+10,-5.57E+10
id,181,2019,1,8,12,0,0,1.36E+11,3.93E+09,-5.57E+10
id,182,2019,1,8,13,0,0,1.32E+11,-3.14E+10,-5.57E+10
id,183,2019,1,8,14,0,0,1.20E+11,-6.46E+10,-5.56E+10
id,184,2019,1,8,15,0,0,9.91E+10,-9.35E+10,-5.56E+10
id,185,2019,1,8,16,0,0,7.15E+10,-1.16E+11,-5.56E+10
id,186,2019,1,8,17,0,0,3.91E+10,-1.30E+11,-5.56E+10
id,187,2019,1,8,18,0,0,4.00E+09,-1.36E+11,-5.56E+10
id,188,2019,1,8,19,0,0,-3.14E+10,-1.33E+11,-5.56E+10
id,189,2019,1,8,20,0,0,-6.46E+10,-1.20E+11,-5.56E+10
id,190,2019,1,8,21,0,0,-9.34E+10,-9.91E+10,-5.56E+10
id,191,2019,1,8,22,0,0,-1.16E+11,-7.16E+10,-5.55E+10
id,192,2019,1,8,23,0,0,-1.30E+11,-3.92E+10,-5.55E+10
id,193,2019,1,9,0,0,0,-1.36E+11,-4.06E+09,-5.55E+10
id,194,2019,1,9,1,0,0,-1.33E+11,3.13E+10,-5.55E+10
id,195,2019,1,9,2,0,0,-1.20E+11,6.46E+10,-5.55E+10
id,196,2019,1,9,3,0,0,-9.92E+10,9.34E+10,-5.55E+10
id,197,2019,1,9,4,0,0,-7.17E+10,1.16E+11,-5.55E+10
id,198,2019,1,9,5,0,0,-3.92E+10,1.30E+11,-5.54E+10
id,199,2019,1,9,6,0,0,-4.12E+09,1.36E+11,-5.54E+10
id,200,2019,1,9,7,0,0,3.13E+10,1.33E+11,-5.54E+10
id,201,2019,1,9,8,0,0,6.45E+10,1.20E+11,-5.54E+10
id,202,2019,1,9,9,0,0,9.34E+10,9.93E+10,-5.54E+10
id,203,2019,1,9,10,0,0,1.16E+11,7.17E+10,-5.54E+10
